districtcode,centile,superzip,rank,adultpop,households,college,income,Unemp..Rate,X..in.Unemp.sample
MA5,70.12657,0,4478,8628,2552,0.3858368,60.45296,0.04,11475
MA7,70.12657,0,4478,8628,2552,0.3858368,60.45296,0.04,11475
MA7,97.35107,1,434,1183,369,0.8926458,83.55172,0.01,2636
MA7,80.51662,0,2891,18508,4641,0.4599092,69.60093,0.07,22295
MA7,87.1021,0,1908,17037,4316,0.5193989,78.81429,0.06,22195
MA7,51.87712,0,7808,18119,5987,0.2412937,58.68901,0.06,20046
MA5,51.87712,0,7808,18119,5987,0.2412937,58.68901,0.06,20046
MA5,64.66673,0,5360,40572,13673,0.261535,72.64633,0.11,48731
MA7,64.66673,0,5360,40572,13673,0.261535,72.64633,0.11,48731
MA7,42.42101,0,9935,26399,9610,0.1466722,65.21786,0.1,33082
MA7,8.739959,0,20700,21597,7686,0.1001991,42.01319,0.11,26877
MA7,34.09381,0,12053,33723,11863,0.1348635,59.97308,0.09,41475
MA5,34.09381,0,12053,33723,11863,0.1348635,59.97308,0.09,41475
MA7,74.91795,0,3754,13610,4596,0.2899339,85.90409,0.09,14564
MA5,74.91795,0,3754,13610,4596,0.2899339,85.90409,0.09,14564
MA5,75.3557,0,3688,39791,13556,0.3182881,81.87668,0.07,50391
MA7,75.3557,0,3688,39791,13556,0.3182881,81.87668,0.07,50391
MA7,93.33204,0,1028,972,139,0.8940329,43.25933,0.11,1608
MA8,71.30249,0,4292,39027,12259,0.3074026,76.23439,0.1,45040
MA8,76.28663,0,3549,14044,4458,0.3283965,82.07544,0.07,16976
MA8,76.48124,0,3525,12449,3971,0.3369749,80.88552,0.08,16122
MA5,87.81177,0,1807,19697,7101,0.4005686,102.1811,0.06,21610
MA5,80.1134,0,2952,16310,5880,0.3160025,93.27634,0.07,17737
MA8,81.29129,0,2772,24088,8888,0.3179592,96.00007,0.08,28552
MA7,95.34032,1,745,17092,6777,0.5218816,123.3838,0.07,20974
MA8,95.34032,1,745,17092,6777,0.5218816,123.3838,0.07,20974
MA8,69.20233,0,4629,10504,3747,0.2540937,81.55894,0.09,11727
MA8,65.65282,0,5194,10512,3839,0.2354452,78.61814,0.08,11628
MA8,77.37134,0,3372,11059,4068,0.301926,88.96126,0.07,13103
MA8,71.18608,0,4309,6367,2391,0.2404586,87.61443,0.07,7021
MA7,99.59599,1,71,909,184,0.7667767,176.6097,0.01,1143
MA8,97.02859,1,NA,334,85,0.6916168,113.5703,0.01,1545
MA7,91.26156,0,1328,7551,1179,0.7112965,63.16885,0.08,23652
MA4,91.26156,0,1328,7551,1179,0.7112965,63.16885,0.08,23652
MA8,33.43523,0,12256,38431,14523,0.1534438,56.12481,0.15,47230
MA8,38.91532,0,10806,20997,8207,0.1143497,67.69315,0.11,25479
MA8,63.45964,0,5576,3116,1223,0.21181,79.27325,0.12,3573
MA8,80.00484,0,2963,15748,5641,0.2953391,96.6421,0.08,21537
MA9,55.16721,0,7121,7343,3036,0.1380907,80.72861,0.09,9067
MA9,97.61029,1,394,9365,3964,0.5961559,138.926,0.07,10973
MA8,69.77078,0,4538,8451,3439,0.2222222,88.01064,0.05,11155
MA9,67.54457,0,4883,5122,2063,0.2130027,85.89755,0.09,6094
MA9,90.15856,0,1493,8458,3558,0.3831875,113.5454,0.07,10605
MA9,72.76079,0,4076,6144,2560,0.2449544,89.40061,0.09,7946
MA8,61.709,0,5885,7514,2887,0.1832579,81.54978,0.08,8484
MA9,60.23367,0,6136,12992,5161,0.1961207,77.49361,0.08,17735
MA4,82.89195,0,2530,6637,2667,0.3260509,98.99316,0.07,8115
MA9,82.89195,0,2530,6637,2667,0.3260509,98.99316,0.07,8115
MA8,70.56953,0,4405,9864,3768,0.2200933,89.99688,0.07,12407
MA4,91.45193,0,1295,7302,2990,0.4287866,113.3245,0.06,10422
MA9,79.86559,0,2982,11081,4571,0.2852631,98.05038,0.07,13472
MA9,70.84416,0,4366,34627,13422,0.2649089,82.72662,0.09,44621
MA9,76.85794,0,3464,7943,3155,0.3167569,85.12607,0.11,9802
MA9,79.04919,0,3103,1706,726,0.2725674,98.07,0.09,2285
MA8,69.97384,0,4508,21817,8087,0.2641976,81.06074,0.1,26001
MA7,69.97384,0,4508,21817,8087,0.2641976,81.06074,0.1,26001
MA9,59.35441,0,6311,11813,4637,0.1820029,78.57107,0.11,14269
MA4,85.60561,0,2123,6640,2620,0.360241,101.1795,0.07,7342
MA8,65.98055,0,5138,4633,1788,0.2022448,84.93385,0.09,5551
MA8,66.49697,0,5054,9037,3638,0.2172181,83.30196,0.07,11354
MA5,98.70203,1,220,9825,3910,0.6934351,143.2489,0.04,10809
MA5,98.83808,1,194,11480,4564,0.6878049,148.61,0.05,13364
MA4,98.66527,1,227,18688,6199,0.7524615,131.385,0.04,17333
MA4,98.28738,1,294,21701,5839,0.7824524,117.157,0.05,24544
MA5,82.80151,0,2542,12858,4282,0.3931405,87.14893,0.05,14515
MA5,87.33976,0,1871,7858,2428,0.4163909,97.59273,0.05,12904
MA5,77.5726,0,3337,19196,5851,0.365597,78.41547,0.05,25598
MA4,96.72677,1,535,8907,2822,0.6516223,116.2378,0.05,8997
MA4,99.24898,1,125,11790,4518,0.735369,160.147,0.03,14756
MA4,97.79689,1,368,7052,2354,0.6559841,131.1967,0.05,7150
MA4,98.97039,1,172,4538,1861,0.7278537,146.6643,0.06,5132
MA4,95.23708,1,758,1200,360,0.5808333,112.6903,0.01,1209
MA4,96.34895,1,589,2152,646,0.6449814,113.399,0.05,2304
MA4,96.17059,1,614,8004,2968,0.5822089,122.054,0.05,9107
MA4,97.79362,1,369,4819,1650,0.6362316,134.586,0.07,6842
MA8,98.1961,1,313,5916,2090,0.734449,123.5944,0.04,18785
MA4,98.1961,1,313,5916,2090,0.734449,123.5944,0.04,18785
MA7,98.1961,1,313,5916,2090,0.734449,123.5944,0.04,18785
MA4,99.92398,1,25,3980,1677,0.8145729,201.9248,0.03,3985
MA5,87.38996,0,1865,25300,7416,0.4724901,88.18585,0.07,27908
MA4,87.38996,0,1865,25300,7416,0.4724901,88.18585,0.07,27908
MA5,90.70387,0,1409,19461,6702,0.4945789,97.49073,0.05,21744
MA5,95.29974,1,753,12965,4204,0.578172,113.3938,0.04,12827
MA5,97.06864,1,483,17570,6512,0.6311326,124.1762,0.04,19353
MA4,99.67262,1,59,9273,3866,0.7952119,180.2932,0.07,12141
MA4,99.3258,1,113,6955,2688,0.7104242,170.9661,0.06,8055
MA4,98.85716,1,190,13178,5330,0.6894825,149.4953,0.04,15076
MA5,99.97501,1,9,7373,3035,0.7509833,236.7292,0.06,8297
MA4,96.21152,1,608,6552,2470,0.5670024,124.9582,0.08,6643
MA9,56.26522,0,6910,10238,3883,0.2235788,67.39763,0.09,10146
MA9,87.6405,0,1829,691,276,0.5007236,84.3402,0,850
MA9,85.99239,0,2064,879,322,0.5324232,72.92355,0.06,944
MA9,63.94392,0,5493,13903,5567,0.2724592,69.53294,0.07,16382
MA9,88.27869,0,1749,4015,1687,0.4420922,96.45512,0.07,4694
MA9,32.72614,0,12452,1808,787,0.1426991,57.37749,0.12,2774
MA9,73.90168,0,3915,2716,962,0.3567747,72.11806,0.06,3542
MA9,87.77429,0,1812,7424,2323,0.4748114,89.29339,0.08,7527
MA9,43.53178,0,9698,806,428,0.2208437,53.44815,0.05,887
MA9,91.34037,0,1312,567,185,0.638448,76.20824,0.04,572
MA9,82.33581,0,2620,6976,2114,0.3843177,87.32938,0.03,8071
MA9,88.47836,0,1723,2510,963,0.4414343,97.36128,0.06,2600
MA9,25.80594,0,14593,1330,497,0.1300752,53.9385,0,1205
MA9,79.92883,0,2974,2439,866,0.3661337,84.23952,0.08,3152
MA9,80.2402,0,2935,7373,3001,0.3778652,82.96722,0.04,8255
MA9,74.06513,0,3885,6745,2408,0.3647146,71.22366,0.08,3277
MA9,45.82703,0,9164,7188,2735,0.1905954,60.74586,0.1,9387
MA9,96.26634,1,NA,307,125,0.6416938,113.0133,0.02,1893
MA9,29.2739,0,13518,2230,875,0.1071749,60.71318,0.13,2930
MA9,34.57653,0,11914,11478,3841,0.1826973,52.16278,0.09,11402
MA9,86.96635,0,1926,1350,521,0.4681481,87.21169,0,1664
MA9,78.92596,0,3122,7438,2814,0.4045442,75.04447,0.06,8280
MA9,74.42149,0,3827,8448,3177,0.3425663,75.83295,0.05,9715
MA9,84.1301,0,2344,3393,1226,0.4683171,77.8022,0.06,3694
MA9,85.31434,0,2174,2638,1007,0.454511,83.91653,0.1,2877
MA9,79.4695,0,3043,3055,1184,0.3908347,78.77505,0.09,2906
MA9,41.42662,0,10185,2454,892,0.2090465,53.58283,0.09,2659
MA9,70.53568,0,4412,4201,1631,0.3527732,67.03934,0.1,4607
MA9,72.70586,0,4085,2285,1005,0.2634573,86.14338,0.07,3061
MA9,65.48,0,5223,7275,2712,0.2984192,67.50877,0.08,7767
MA9,73.98252,0,3900,1619,540,0.4058061,63.87103,0.11,1542
MA9,68.41237,0,NA,69,20,0.5797101,24.10953,0,115
MA9,72.25494,0,4161,4819,2125,0.3064951,78.03234,0.05,6328
MA9,71.79514,0,4225,9153,3638,0.3240468,74.06116,0.04,11539
MA9,76.15589,0,3571,959,246,0.3201251,83.23397,0.06,830
MA9,69.77372,0,4536,1041,331,0.3602305,64.23585,0.12,1240
MA9,84.37262,0,2309,5243,1786,0.4485981,81.89368,0.04,5469
MA9,83.51806,0,2434,3282,1274,0.4393663,81.31703,0.09,3035
MA9,64.39632,0,5414,2999,457,0.3791264,51.88426,0.13,2943
MA9,68.55561,0,4729,955,360,0.3842932,58.06398,0.06,849
MA9,65.04601,0,5302,5658,2181,0.2986921,66.75429,0.06,4900
MA9,52.59872,0,7644,7705,2681,0.2407528,59.79393,0.08,8140
MA9,82.98235,0,2513,583,189,0.483705,72.18998,0.06,475
MA9,75.08241,0,3726,2137,741,0.4033692,66.67452,0.06,2582
MA9,89.90578,0,1531,2269,981,0.4764213,96.23151,0.08,2640
MA9,84.53715,0,NA,151,55,0.4635762,80.0905,0,80
MA9,68.71224,0,4705,1377,380,0.3543936,63.4186,0.1,1181
MA9,78.50569,0,3185,809,307,0.4252163,70.63393,0.21,1070
MA9,88.03554,0,NA,182,64,0.4065934,101.7247,0,109
MA9,48.42217,0,8595,6209,2264,0.2142052,59.43696,0.08,7464
MA9,79.2889,0,3066,5549,2094,0.3777257,80.63577,0.04,5610
MA4,74.91348,0,3755,2696,1134,0.2399852,94.50025,0.04,3239
MA4,64.76996,0,5346,28635,11035,0.2351318,77.29485,0.08,34727
MA9,15.86236,0,NA,46,21,0.173913,37.5935,0,140
MA4,71.55403,0,4256,1427,577,0.2242467,90.91874,0.07,2278
MA4,64.07085,0,5475,2987,1279,0.1961835,82.82731,0.08,3908
MA4,56.439,0,6878,4304,1833,0.170539,76.75743,0.1,5431
MA9,49.57199,0,8330,11663,4288,0.1694247,68.38486,0.08,13419
MA9,39.69611,0,10633,21752,7958,0.1680765,59.00806,0.12,26074
MA4,39.69611,0,10633,21752,7958,0.1680765,59.00806,0.12,26074
MA9,7.224372,0,21292,17007,6849,0.0750867,44.26095,0.15,20362
MA4,7.224372,0,21292,17007,6849,0.0750867,44.26095,0.15,20362
MA9,7.477036,0,21174,10433,4191,0.0705454,45.50448,0.15,11881
MA4,7.477036,0,21174,10433,4191,0.0705454,45.50448,0.15,11881
MA9,7.993299,0,21022,11649,4602,0.0671302,46.59109,0.17,13922
MA4,49.12904,0,8431,2080,817,0.1519231,70.92815,0.13,2502
MA4,62.57603,0,5723,11236,4452,0.2057672,79.12418,0.07,12810
MA9,90.58527,0,1423,3632,1444,0.4925661,97.10892,0.07,4177
MA9,85.56422,0,2131,4518,1773,0.4289509,89.23847,0.05,4957
MA9,16.02903,0,17845,28822,10869,0.122233,46.72316,0.11,34607
MA9,50.69958,0,8066,7035,2808,0.1303483,76.53121,0.11,8554
MA9,3.831071,0,22647,7492,3048,0.0726108,37.85764,0.08,9211
MA9,29.65615,0,13408,16369,6610,0.1282302,57.33172,0.08,20506
MA9,0.8856336,0,23627,9116,3795,0.0507898,30.71029,0.19,10584
MA9,62.18066,0,5802,11880,4655,0.2011784,79.23271,0.08,17816
MA9,72.91473,0,4058,8226,3192,0.307683,78.79205,0.05,10613
MA4,79.73755,0,3004,16578,6613,0.3264568,90.64806,0.09,20405
MA4,76.18764,0,3562,5226,2039,0.283008,89.75366,0.06,6346
MA4,86.78364,0,1945,1463,670,0.4272044,93.71177,0.06,1389
MA4,70.61383,0,4400,2700,1136,0.2651852,82.27027,0.07,3348
MA4,79.83236,0,2989,10869,4449,0.308216,93.94845,0.11,15292
MA8,72.45714,0,4129,7899,3185,0.2348399,90.7056,0.06,10271
MA4,72.45714,0,4129,7899,3185,0.2348399,90.7056,0.06,10271
MA4,80.79553,0,2850,6838,2870,0.3217315,94.04652,0.12,9300
MA9,76.5113,0,3516,2933,1253,0.2857143,89.81643,0.04,4022
MA4,70.04576,0,4494,9213,3879,0.2624552,81.54324,0.06,11049
MA4,59.04814,0,6364,11372,4583,0.1750791,79.34909,0.1,13448
MA4,69.80808,0,4532,3700,1572,0.2078378,90.51469,0.09,4783
MA4,45.17265,0,9327,33698,12815,0.1488812,67.27602,0.09,39267
MA9,71.15253,0,4313,10442,4232,0.2558897,84.91554,0.11,13077
MA4,71.15253,0,4313,10442,4232,0.2558897,84.91554,0.11,13077
RI2,61.79834,0,5863,1877,805,0.2115077,76.8725,0.05,2299
RI1,93.94189,0,939,11195,4746,0.5321125,110.6975,0.06,12546
RI2,84.90789,0,2227,774,251,0.4806201,78.25201,0.06,829
RI2,41.98271,0,10038,1363,559,0.1621423,62.24699,0.05,2161
RI1,64.13475,0,5463,14994,5664,0.262505,71.46819,0.06,19849
RI2,80.63332,0,2873,821,371,0.3276492,92.63561,0.09,1294
RI2,68.99306,0,4655,5637,2263,0.2946603,74.35798,0.07,6687
RI1,69.53099,0,4577,4972,2110,0.2640789,80.46447,0.06,6043
RI2,69.53099,0,4577,4972,2110,0.2640789,80.46447,0.06,6043
RI2,68.44911,0,NA,182,82,0.2857143,74.8431,0.15,218
RI2,60.81544,0,6028,21598,8643,0.1943236,78.57368,0.12,26363
RI2,78.86172,0,3134,3348,1461,0.2980884,93.27372,0.11,4710
RI2,92.91318,0,1085,12901,5093,0.5116658,106.6505,0.04,14562
RI2,80.55231,0,2884,3811,1476,0.3028077,96.77809,0.05,5187
RI2,74.21182,0,3857,3465,1458,0.2848485,85.33267,0.11,4365
RI2,69.27966,0,4620,1567,652,0.2431398,83.54126,0.08,1771
RI1,79.53674,0,3035,5275,1976,0.3215166,90.8782,0.05,6350
RI2,79.53674,0,3035,5275,1976,0.3215166,90.8782,0.05,6350
RI2,60.62482,0,6062,4677,1961,0.1798161,80.83191,0.07,5768
RI2,68.59035,0,4725,2091,925,0.2161645,87.06393,0.11,2524
RI2,65.65746,0,5192,3182,1300,0.2388435,78.0598,0.04,4277
RI2,58.65451,0,NA,496,191,0.1895161,76.31023,0,398
RI1,90.36813,0,1456,4160,1618,0.4567308,101.9797,0.03,4512
RI2,76.40227,0,NA,72,33,0.1944444,105.4069,0,46
RI1,84.45319,0,2295,2604,1046,0.4500768,82.0519,0.08,2908
RI1,34.92968,0,11841,2230,900,0.1488789,58.22874,0.06,2805
RI2,59.88668,0,6203,868,352,0.2085253,74.77903,0.09,1600
RI1,77.95724,0,3274,17462,5764,0.4158172,70.82223,0.04,20300
RI1,77.16904,0,3408,11866,4684,0.3801618,74.90848,0.07,12779
RI2,82.05518,0,2662,15988,6532,0.3788466,87.43006,0.07,18258
RI2,79.96,0,2969,5923,2416,0.3361472,89.47906,0.08,6848
RI2,63.59498,0,NA,476,228,0.2436975,73.96178,0.06,373
RI2,49.30255,0,8395,4715,1814,0.1367975,73.70157,0.13,5097
RI1,16.50908,0,17643,29488,11298,0.14199,43.92359,0.11,34447
RI1,36.46031,0,11447,18688,7233,0.1438891,60.35228,0.1,22320
RI1,1.942458,0,23287,11294,4433,0.0570214,35.15221,0.09,14448
RI1,73.82219,0,3929,22377,9064,0.2948116,82.63248,0.05,26889
RI1,77.86063,0,3292,12232,4901,0.3266841,85.88186,0.06,13984
RI1,85.70366,0,2109,12040,4866,0.4289037,89.67129,0.06,13914
RI2,94.22204,0,901,3191,1342,0.5700408,105.9417,0.05,4328
RI2,57.30068,0,NA,160,86,0.11875,86.86256,0,330
RI1,65.18367,0,5274,10952,4419,0.2404127,77.03987,0.07,12864
RI2,85.41409,0,2154,12764,5037,0.4374021,87.21692,0.05,16800
RI2,95.83818,1,666,2056,832,0.6799611,101.6332,0.11,6833
RI2,83.44403,0,2444,9224,3466,0.4057893,86.9724,0.05,12634
RI1,58.19575,0,6535,8029,3031,0.2285465,69.07266,0.11,8997
RI2,64.84634,0,5335,22069,8034,0.2613168,72.8647,0.09,24944
RI2,64.09492,0,5470,14804,5562,0.2531748,73.02292,0.09,16334
RI2,54.91386,0,7170,20235,7931,0.1902644,71.46165,0.08,23516
RI2,62.33083,0,5774,15041,5741,0.2510471,70.93992,0.09,17009
RI2,81.78117,0,2703,2916,1133,0.3473937,92.0132,0.06,3499
RI2,43.12923,0,9784,20106,7712,0.1669153,62.33852,0.08,24184
RI2,64.34136,0,NA,327,145,0.2507645,73.93694,0.26,248
RI1,15.90606,0,17892,28109,10819,0.101391,50.15038,0.08,32568
RI1,72.38844,0,4138,7491,2916,0.2545722,87.21038,0.05,9659
RI2,63.6584,0,5543,1164,529,0.2233677,77.57599,0.08,1263
RI2,36.64228,0,11406,5017,996,0.2744668,38.00278,0.14,9600
RI1,36.64228,0,11406,5017,996,0.2744668,38.00278,0.14,9600
RI2,43.9257,0,9610,21312,7350,0.1964621,58.00906,0.11,24244
RI1,43.9257,0,9610,21312,7350,0.1964621,58.00906,0.11,24244
RI1,39.84966,0,10586,14421,5781,0.2236322,49.61427,0.17,19561
RI2,39.84966,0,10586,14421,5781,0.2236322,49.61427,0.17,19561
RI1,95.93649,1,652,17008,5193,0.6602187,105.8934,0.07,25410
RI1,4.687859,0,22343,14635,6340,0.1141783,32.57624,0.2,20455
RI2,4.687859,0,22343,14635,6340,0.1141783,32.57624,0.2,20455
RI1,31.56453,0,12817,21165,8299,0.2034963,45.96214,0.12,30954
RI2,31.56453,0,12817,21165,8299,0.2034963,45.96214,0.12,30954
RI1,5.753197,0,21905,23007,9373,0.1183118,34.24212,0.16,30428
RI2,5.753197,0,21905,23007,9373,0.1183118,34.24212,0.16,30428
RI1,53.05389,0,7545,14541,5618,0.2111959,65.41923,0.1,17191
RI2,53.05389,0,7545,14541,5618,0.2111959,65.41923,0.1,17191
RI2,55.85197,0,6981,10217,3754,0.2157189,68.15604,0.08,12970
RI1,55.85197,0,6981,10217,3754,0.2157189,68.15604,0.08,12970
RI1,26.26912,0,14444,15543,5853,0.1134916,57.18396,0.1,17870
RI1,50.43601,0,8131,13012,4751,0.1927452,65.42315,0.08,13847
RI1,74.08359,0,3882,5917,2263,0.3300659,77.2347,0.06,7163
RI1,72.61537,0,4104,8204,3055,0.2669429,85.37321,0.11,11991
RI2,53.68735,0,7430,20592,7769,0.1790501,71.75455,0.08,23670
RI2,53.57659,0,7452,27690,9363,0.2093174,66.35939,0.11,31749
RI2,85.49969,0,2142,6945,2993,0.3586753,100.9559,0.06,9073
NH1,96.26208,1,602,6906,3054,0.5551694,127.6191,0.04,8560
NH2,96.26208,1,602,6906,3054,0.5551694,127.6191,0.04,8560
NH1,77.5815,0,3333,3038,1305,0.2702436,94.90299,0.03,3786
NH2,89.43226,0,1587,2584,1147,0.4179567,104.8878,0.03,3678
NH1,75.80804,0,3633,2654,1113,0.2886209,87.82234,0.06,3328
NH2,75.80804,0,3633,2654,1113,0.2886209,87.82234,0.06,3328
NH1,81.75694,0,2710,2402,1014,0.3109908,98.1903,0.05,3565
NH2,76.6429,0,3493,2388,996,0.3174204,84.6501,0.05,3327
NH1,69.43756,0,4599,21404,8886,0.2624743,80.48278,0.07,26792
NH1,48.61563,0,8563,3606,1488,0.1447587,71.55449,0.04,5136
NH2,85.45095,0,2151,1215,494,0.4189301,90.44277,0.04,1341
NH1,63.44245,0,5579,2322,996,0.1869078,83.5491,0.05,3185
NH1,75.31877,0,3691,9868,3904,0.2958046,85.7328,0.04,11333
NH2,64.43137,0,5407,728,289,0.239011,76.08663,0.05,1197
NH2,54.44732,0,7272,2240,885,0.1763393,73.19945,0.09,2920
NH2,97.13274,1,471,4680,2013,0.5632479,136.9541,0.05,5729
NH2,75.9449,0,3609,15047,6288,0.2591214,93.24888,0.08,19010
NH2,83.88837,0,2377,4462,2036,0.3332586,100.595,0.06,6244
NH1,84.08044,0,2351,14052,6384,0.3604469,96.31651,0.07,18378
NH1,82.66204,0,2561,16486,7088,0.3497513,94.26357,0.05,20107
NH2,70.09438,0,4485,9035,3673,0.2680686,80.67107,0.06,12112
NH2,88.71049,0,1688,1453,615,0.4218858,101.6751,0.05,1864
NH2,47.91598,0,8704,19420,7094,0.1979918,61.72003,0.1,22523
NH2,84.72862,0,2255,17952,7005,0.375,96.00922,0.06,22298
NH2,82.62515,0,2570,11213,4310,0.4113975,83.53733,0.08,13008
NH2,74.84359,0,3767,9682,3790,0.3242099,79.77014,0.09,11674
NH2,82.33316,0,2621,2637,1156,0.3636708,90.8782,0.04,4018
NH2,61.68488,0,5889,2487,1093,0.2207479,75.05493,0.05,3570
NH2,76.20336,0,3560,7106,2995,0.2473966,95.93208,0.07,9885
NH1,40.85962,0,10339,6149,2557,0.1304277,66.54246,0.12,8116
NH2,72.84911,0,4067,19282,7609,0.2538637,87.97271,0.07,23082
NH2,81.77522,0,2706,790,311,0.343038,92.73107,0.04,1209
NH2,76.97089,0,3437,549,229,0.3205829,84.84493,0.08,1139
NH2,76.49141,0,3520,2880,1155,0.3388889,80.57301,0.09,2975
NH2,95.21209,1,763,7097,3053,0.4775257,130.1977,0.07,10136
NH1,12.74378,0,19168,1945,467,0.1737789,34.21859,0.09,2486
NH1,46.22398,0,9069,19855,7355,0.1912868,61.06884,0.07,26009
NH1,34.2186,0,12016,23582,8969,0.1446442,58.38826,0.09,28590
NH1,72.82564,0,4070,22390,7833,0.3234033,75.94541,0.05,26566
NH1,77.15858,0,3410,7484,3072,0.2936932,89.79681,0.04,10784
NH1,67.8875,0,4831,6084,2529,0.2447403,80.95744,0.07,8109
NH1,94.34195,0,883,12341,5134,0.4930719,120.1266,0.05,15914
NH2,84.79613,0,NA,182,73,0.510989,72.73525,0,343
NH2,60.24015,0,6133,1463,597,0.2508544,68.08281,0.04,1669
NH2,45.68637,0,9207,1880,737,0.2164894,56.09866,0.08,1235
NH1,47.47296,0,8803,698,318,0.1919771,62.29276,0.02,641
NH1,50.53233,0,8103,4850,2006,0.1696907,69.58263,0.04,5823
NH2,50.53233,0,8103,4850,2006,0.1696907,69.58263,0.04,5823
NH2,70.22074,0,4460,1235,509,0.3060729,74.42467,0.06,1557
NH2,53.3005,0,7505,3489,1411,0.2373173,61.16299,0.05,4592
NH2,57.598,0,6655,2742,1073,0.2815463,59.04991,0.04,2850
NH1,57.598,0,6655,2742,1073,0.2815463,59.04991,0.04,2850
NH2,83.32212,0,2459,1400,595,0.4335714,81.83353,0.03,1953
NH1,49.75409,0,8289,2244,911,0.1809269,66.58169,0.04,3012
NH1,81.63613,0,NA,344,128,0.4098837,80.90775,0.03,819
NH2,81.63613,0,NA,344,128,0.4098837,80.90775,0.03,819
NH1,77.32444,0,3382,763,314,0.4062909,70.82877,0.05,894
NH2,88.14729,0,1766,3736,1560,0.4702891,91.1881,0.04,4779
NH2,45.03232,0,9360,887,369,0.2119504,56.27387,0.06,931
NH2,98.38146,1,NA,175,69,0.7257143,128.4665,0.05,167
NH2,64.07492,0,5473,4344,1730,0.2331952,76.45276,0.05,3638
NH2,28.33676,0,13799,5540,2232,0.1359206,54.98719,0.07,6761
NH1,57.93548,0,6597,1073,433,0.2404473,66.57384,0.08,2035
NH2,43.12259,0,9786,722,291,0.2160665,53.85743,0.02,1120
NH2,55.48263,0,7050,608,247,0.2302632,65.27801,0.08,663
NH2,81.66976,0,2723,2580,1036,0.4275194,77.92642,0.04,3872
NH2,38.30238,0,10963,683,278,0.124451,65.38,0.05,952
NH2,53.58652,0,7450,4539,1796,0.2101784,66.24432,0.06,6273
NH1,55.48944,0,7047,16571,6335,0.2420494,63.25384,0.09,13297
NH2,36.63089,0,11411,934,325,0.1605996,57.61678,0.06,1017
NH1,67.78329,0,4854,4657,1897,0.3014816,70.91507,0.06,5347
NH1,65.83706,0,5161,3327,1357,0.3023745,67.36232,0.03,3589
NH2,80.36356,0,2915,1287,515,0.4024864,79.12418,0.05,1691
NH1,69.50609,0,4585,694,293,0.3097983,72.46327,0.05,1859
NH2,93.35975,0,1023,2993,1190,0.5596392,101.3952,0.01,3768
NH1,80.37498,0,NA,145,60,0.4068966,78.456,0,261
NH2,70.63193,0,NA,339,136,0.3126844,74.09777,0.04,571
NH2,60.90142,0,6015,2490,1023,0.2437751,70.10697,0.05,3526
NH1,60.90142,0,6015,2490,1023,0.2437751,70.10697,0.05,3526
NH2,49.31648,0,8388,629,213,0.2416534,55.68938,0.06,1132
NH2,31.57103,0,12816,2514,1069,0.132856,58.13589,0.1,3284
NH2,69.25319,0,4625,4544,1905,0.365537,62.41175,0.05,6581
NH2,49.64082,0,8317,1452,560,0.2362259,56.95644,0.09,1903
NH2,70.50829,0,4416,710,294,0.2647887,82.16043,0.07,977
NH1,58.20069,0,6533,1771,750,0.2286844,69.05828,0.02,2400
NH2,77.61654,0,NA,173,74,0.4739884,59.93123,0.02,215
NH2,52.0864,0,7763,7741,3170,0.1656117,72.0043,0.08,9249
NH1,44.87532,0,9382,5374,2097,0.1631932,64.59413,0.05,6759
NH2,44.87532,0,9382,5374,2097,0.1631932,64.59413,0.05,6759
NH2,67.45373,0,4896,2042,816,0.3139079,68.34303,0.07,2452
NH2,23.75142,0,15240,578,235,0.1435986,49.85225,0.09,563
NH2,54.39502,0,7284,617,246,0.2204214,65.50161,0.12,956
NH2,68.98186,0,4658,4868,2150,0.2508217,81.90022,0.03,6524
NH2,48.80473,0,NA,491,187,0.1792261,65.87035,0.14,868
NH2,61.26564,0,NA,251,110,0.2071713,76.8215,0.06,667
NH2,79.88177,0,2979,659,270,0.4324735,72.73525,0.08,1000
NH1,71.49951,0,4269,2400,1037,0.2516667,86.095,0.1,3585
NH2,71.49951,0,4269,2400,1037,0.2516667,86.095,0.1,3585
NH1,45.63022,0,NA,54,15,0.1111111,74.2063,0,50
NH2,69.07472,0,4644,22186,7337,0.3250248,69.24134,0.07,27577
NH2,54.76638,0,7203,9397,3786,0.2147494,67.0498,0.04,12293
NH2,91.55374,0,1282,4556,2044,0.4543459,109.2722,0.05,5810
NH2,63.29224,0,5599,2935,1269,0.2214651,77.4753,0.05,4303
NH2,65.13989,0,5284,15526,5717,0.3063249,65.61668,0.11,22102
NH2,57.76056,0,6633,1727,693,0.2298784,68.12334,0.07,2212
NH2,58.43685,0,NA,239,72,0.2677824,62.57781,0.07,373
NH2,60.01755,0,6174,901,356,0.2497225,67.92197,0.04,1081
NH2,53.58431,0,NA,425,178,0.2047059,67.16357,0.05,770
NH2,82.62028,0,2572,820,322,0.4573171,75.59628,0.05,1260
NH2,55.71148,0,NA,359,158,0.2256267,66.3607,0.08,581
NH2,57.58771,0,6658,3936,1620,0.2220528,69.29365,0.13,5043
NH2,61.36655,0,5941,1399,572,0.2373124,71.77547,0.06,2030
NH2,51.25465,0,7959,531,201,0.1902072,66.65099,0.06,526
NH2,85.85143,0,2087,1231,486,0.4638505,84.23952,0.02,1408
NH2,77.54028,0,NA,398,167,0.4296483,67.31133,0.04,725
